,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ano,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_metereologico,fator_outro
259,45272,45272,45272,45272,45272,ACIDENTE,-27.66,-52.2761111111,ERECHIM,RS,BRASIL,SSER,21/12/2011,10:00:00,SIM,FINALIZADA,A-500/CENIPA/2016,SIM,2016-07-14,2,1,SIM,2011,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
260,45273,45273,45273,45273,45273,ACIDENTE,-30.1877777778,-51.1827777778,PORTO ALEGRE,RS,BRASIL,SSBN,21/12/2011,14:50:00,SIM,FINALIZADA,A-506/CENIPA/2016,SIM,2016-07-07,2,1,SIM,2011,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",5,0,5,0,0,0
261,45274,45274,45274,45274,45274,ACIDENTE,-23.3316666667,-51.1366666667,LONDRINA,PR,BRASIL,SBLO,27/11/2011,11:00:00,SIM,FINALIZADA,A-501/CENIPA/2016,SIM,2016-07-14,2,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,INSTRUÇÃO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
262,45277,45277,45277,45277,45277,ACIDENTE,-19.2669444444,-52.8116666667,ÁGUA CLARA,MS,BRASIL,****,27/11/2011,10:10:00,SIM,FINALIZADA,A-534/CENIPA/2015,SIM,2015-07-14,0,1,NÃO,2011,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
263,45279,45279,45279,45279,45279,ACIDENTE,-20.1461111111,-44.6905555556,CARMO DO CAJURU,MG,BRASIL,****,26/11/2011,13:00:00,SIM,ATIVA,A DEFINIR,SIM,2019-06-28,1,1,NÃO,2011,"DESORIENTAÇÃO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,POUCA EXPERIÊNCIA DO PILOTO",4,2,2,0,0,0
264,45280,45280,45280,45280,45280,ACIDENTE,0.7394444444,-62.0213888889,ALTO ALEGRE,RR,BRASIL,****,22/11/2011,17:40:00,SIM,FINALIZADA,A-038/CENIPA/2013,SIM,2013-08-22,2,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
265,45282,45282,45282,45282,45282,ACIDENTE,-22.5897222222,-47.6263888889,PIRACICABA,SP,BRASIL,****,26/11/2011,12:00:00,SIM,FINALIZADA,A-505/CENIPA/2017,SIM,2017-05-02,0,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,ATITUDE,JULGAMENTO DE PILOTAGEM,MEMÓRIA,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",7,3,4,0,0,0
266,45284,45284,45284,45284,45284,ACIDENTE,-14.1438888889,-57.7805555556,CAMPO NOVO DO PARECIS,MT,BRASIL,SJTO,02/12/2011,15:45:00,SIM,FINALIZADA,A-046/CENIPA/2014,SIM,2014-04-29,1,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
267,45286,45286,45286,45286,45286,ACIDENTE,***,***,CONDEÚBA,BA,BRASIL,SIPO,14/11/2011,22:00:00,,,,NÃO,,0,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,4,0,0,0
268,45288,45288,45288,45288,45288,ACIDENTE,-28.6552777778,-56.0127777778,SÃO BORJA,RS,BRASIL,****,20/12/2011,18:00:00,SIM,FINALIZADA,A-546/CENIPA/2016,SIM,2016-11-24,0,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
269,45292,45292,45292,45292,45292,INCIDENTE GRAVE,***,***,FORMIGA,MG,BRASIL,****,26/12/2011,21:30:00,***,ATIVA,IG-514/CENIPA/2017,NÃO,,0,1,NÃO,2011,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,PLANEJAMENTO DE VOO",2,0,1,0,1,0
270,45307,45307,45307,45307,45307,ACIDENTE,-26.8327777778,-49.0936111111,BLUMENAU,SC,BRASIL,SSBL,27/10/2011,18:16:00,SIM,FINALIZADA,A-050/CENIPA/2011,SIM,2017-05-02,0,1,SIM,2011,"ATITUDE,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
271,45331,45331,45331,45331,45331,ACIDENTE,-23.4355555556,-46.4730555556,GUARULHOS,SP,BRASIL,SBGR,06/01/2012,13:44:00,SIM,FINALIZADA,A-582/CENIPA/2014,SIM,2016-09-01,3,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,ATENÇÃO,CLIMA ORGANIZACIONAL,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,CULTURA DO GRUPO DE TRABALHO,CULTURA ORGANIZACIONAL,DESVIO DE NAVEGAÇÃO,DINÂMICA DE EQUIPE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,FRASEOLOGIA DO ÓRGÃO ATS,LIDERANÇA,PERCEPÇÃO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",15,10,5,0,0,0
272,45390,45390,45390,45390,45390,ACIDENTE,-18.4319444444,-49.4430555556,CACHOEIRA DOURADA,GO,BRASIL,****,20/01/2012,21:00:00,SIM,FINALIZADA,A-598/CENIPA/2014,SIM,2014-10-01,0,1,NÃO,2012,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
273,45392,45392,45392,45392,45392,ACIDENTE,-15.8197222222,-47.8747222222,BRASÍLIA,DF,BRASIL,****,19/01/2012,21:30:00,SIM,FINALIZADA,A-032/CENIPA/2014,SIM,2014-04-07,2,1,NÃO,2012,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
274,45393,45393,45393,45393,45393,ACIDENTE,-22.9875,-43.37,RIO DE JANEIRO,RJ,BRASIL,SBJR,22/01/2012,20:25:00,SIM,FINALIZADA,A-076/CENIPA/2013,SIM,2013-10-21,0,1,SIM,2012,"INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
275,45396,45396,45396,45396,45396,INCIDENTE GRAVE,-5.3677777778,-49.1383333333,MARABÁ,PA,BRASIL,SBMA,11/01/2012,11:21:00,SIM,FINALIZADA,IG-508/CENIPA/2017,SIM,2017-05-02,0,1,NÃO,2012,"INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
276,45397,45397,45397,45397,45397,INCIDENTE GRAVE,-23.0477777778,-43.5369444444,RIO DE JANEIRO,RJ,BRASIL,****,22/01/2012,19:05:00,SIM,FINALIZADA,IG-536/CENIPA/2014,SIM,2016-04-15,2,1,NÃO,2012,"INFLUÊNCIA DO MEIO AMBIENTE,INSTRUÇÃO,PROJETO",3,1,1,1,0,0
277,45399,45399,45399,45399,45399,INCIDENTE GRAVE,-1.1966666667,-49.2675,MUANÁ,PA,BRASIL,****,18/01/2012,17:35:00,SIM,FINALIZADA,IG-074/CENIPA/2013,SIM,2014-08-15,0,1,NÃO,2012,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
278,45400,45400,45400,45400,45400,INCIDENTE GRAVE,***,***,BRASÍLIA,DF,BRASIL,SBBR,21/01/2012,14:50:00,SIM,FINALIZADA,IG-544/CENIPA/2015,SIM,2017-03-31,4,1,NÃO,2012,"COORDENAÇÃO DE CABINE,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
279,45403,45403,45403,45403,45403,ACIDENTE,-23.1277777778,-46.5747222222,ATIBAIA,SP,BRASIL,SDTB,30/07/2011,20:30:00,,FINALIZADA,A-608/CENIPA/2014,SIM,2015-03-06,0,1,NÃO,2011,"INFRAESTRUTURA AEROPORTUÁRIA,PLANEJAMENTO DE VOO",2,0,2,0,0,0
280,45412,45412,45412,45412,45412,ACIDENTE,-8.2775,-45.9561111111,TASSO FRAGOSO,MA,BRASIL,****,23/01/2012,09:33:00,SIM,FINALIZADA,A-059/CENIPA/2013,SIM,2013-12-30,2,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,ATITUDE,CARACTERÍSTICAS DA TAREFA,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INDISCIPLINA DE VOO,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",10,6,3,0,1,0
281,45466,45466,45466,45466,45466,ACIDENTE,-22.8591666667,-47.1080555556,CAMPINAS,SP,BRASIL,SDAM,12/02/2012,19:25:00,SIM,FINALIZADA,A-542/CENIPA/2015,SIM,2015-08-26,0,1,NÃO,2012,"ATENÇÃO,ESQUECIMENTO DO PILOTO,OUTRO FATOR",3,1,1,0,0,1
282,45487,45487,45487,45487,45487,ACIDENTE,-2.2466666667,-49.5527777778,CAMETÁ,PA,BRASIL,****,16/02/2012,12:30:00,SIM,FINALIZADA,A-003/CENIPA/2013,SIM,2016-06-16,3,1,NÃO,2012,"ATITUDE,CULTURA ORGANIZACIONAL,EQUIPAMENTO - CARACTERÍSTICAS ERGONÔMICAS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MEMÓRIA,PLANEJAMENTO GERENCIAL,SUPERVISÃO GERENCIAL",11,5,6,0,0,0
283,45490,45490,45490,45490,45490,ACIDENTE,-1.4886111111,-48.42,BELÉM,PA,BRASIL,****,25/02/2012,11:47:00,SIM,FINALIZADA,A-058/CENIPA/2013,SIM,2013-11-27,1,1,NÃO,2012,"ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA DO GRUPO DE TRABALHO,DESORIENTAÇÃO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",8,5,2,0,1,0
284,45523,45523,45523,45523,45523,ACIDENTE,-7.4391666667,-70.0252777778,ENVIRA,AM,BRASIL,****,28/02/2012,21:30:00,SIM,FINALIZADA,A-084/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE",4,0,4,0,0,0
285,45524,45524,45524,45524,45524,ACIDENTE,-23.1816666667,-46.9436111111,JUNDIAÍ,SP,BRASIL,SBJD,07/02/2012,16:10:00,SIM,FINALIZADA,A-597/CENIPA/2014,SIM,2014-10-14,0,1,SIM,2012,"JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
286,45525,45525,45525,45525,45525,ACIDENTE,-19.8138888889,-48.7388888889,CAMPO FLORIDO,MG,BRASIL,****,02/02/2012,21:30:00,SIM,FINALIZADA,A-529/CENIPA/2017,SIM,2017-08-01,2,1,NÃO,2012,"MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS",2,1,1,0,0,0
287,45526,45526,45526,45526,45526,ACIDENTE,-23.0983333333,-53.5366666667,QUERÊNCIA DO NORTE,PR,BRASIL,****,02/03/2012,12:50:00,SIM,FINALIZADA,A-547/CENIPA/2015,SIM,2016-03-18,0,1,NÃO,2012,"ILUSÕES VISUAIS,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,2,2,0,0,0
288,45528,45528,45528,45528,45528,ACIDENTE,-1.3916666667,-48.4938888889,BELÉM,PA,BRASIL,****,08/02/2012,01:44:00,SIM,FINALIZADA,A-055/CENIPA/2013,SIM,2014-09-29,3,1,NÃO,2012,"ATITUDE,COMUNICAÇÃO,CULTURA ORGANIZACIONAL,INDISCIPLINA DE VOO,INFLUÊNCIAS EXTERNAS,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",11,7,4,0,0,0
289,45553,45553,45553,45553,45553,INCIDENTE GRAVE,-23.6261111111,-46.6563888889,SÃO PAULO,SP,BRASIL,SBSP,16/10/2011,19:22:00,,FINALIZADA,IG-014/CENIPA/2013,SIM,2013-12-16,5,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,COORDENAÇÃO DE CABINE,ESTRESSE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MEMÓRIA,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO",12,6,5,0,1,0
290,45554,45554,45554,45554,45554,INCIDENTE GRAVE,-18.9669444444,-48.2252777778,UBERLÂNDIA,MG,BRASIL,SBUL,15/11/2011,02:15:00,SIM,FINALIZADA,IG-018/CENIPA/2013,SIM,2013-07-16,20,1,SIM,2011,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,COORDENAÇÃO DE CABINE,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,OUTRO FATOR",6,0,4,0,1,1
291,45564,45564,45564,45564,45564,ACIDENTE,-17.6447222222,-54.7394444444,SONORA,MS,BRASIL,****,08/02/2012,09:50:00,SIM,FINALIZADA,A-592/CENIPA/2018,SIM,2019-10-28,0,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE",3,0,3,0,0,0
292,45570,45570,45570,45570,45570,ACIDENTE,-26.6738888889,-48.8697222222,LUIZ ALVES,SC,BRASIL,****,29/02/2012,11:15:00,SIM,FINALIZADA,A-089/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
293,45571,45571,45571,45571,45571,ACIDENTE,-1.3611111111,-48.3566666667,MARITUBA,PA,BRASIL,****,22/02/2012,13:40:00,SIM,FINALIZADA,A-531CENIPA2015,SIM,2016-11-24,9,1,NÃO,2012,"CULTURA ORGANIZACIONAL,ESTRESSE,INDISCIPLINA DE VOO,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO GERENCIAL,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",7,3,4,0,0,0
294,45573,45573,45573,45573,45573,ACIDENTE,-3.0727777778,-60.0211111111,MANAUS,AM,BRASIL,****,28/02/2012,10:15:00,SIM,FINALIZADA,A-626/CENIPA/2014,SIM,2015-05-15,2,1,NÃO,2012,"ATITUDE,COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,DINÂMICA DE EQUIPE,ESQUECIMENTO DO PILOTO,MEMÓRIA,MOTIVAÇÃO,OUTRO FATOR,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",10,6,3,0,0,1
295,45576,45576,45576,45576,45576,INCIDENTE GRAVE,-29.9938888889,-51.1711111111,PORTO ALEGRE,RS,BRASIL,SBPA,16/11/2011,15:35:00,SIM,FINALIZADA,IG-048/CENIPA/2013,SIM,2013-09-10,3,1,NÃO,2011,"APLICAÇÃO DE COMANDOS,ATENÇÃO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",4,2,2,0,0,0
296,45579,45579,45579,45579,45579,ACIDENTE,-23.0088888889,-47.1419444444,CAMPOS LINDOS,TO,BRASIL,****,28/01/2012,18:35:00,SIM,FINALIZADA,A-520/CENIPA/2016,SIM,2016-07-13,0,1,NÃO,2012,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,1,2,0,1,0
297,45580,45580,45580,45580,45580,INCIDENTE GRAVE,***,***,MACAÉ,RJ,BRASIL,****,07/02/2012,14:50:00,SIM,FINALIZADA,IG-503/CENIPA/2018,SIM,2018-07-27,4,1,NÃO,2012,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,SISTEMAS DE APOIO",3,1,2,0,0,0
298,45584,45584,45584,45584,45584,INCIDENTE GRAVE,-11.4219444444,-37.3225,ESTÂNCIA,SE,BRASIL,SNOD,19/02/2012,15:10:00,SIM,FINALIZADA,IG-083/CENIPA/2013,SIM,2014-10-01,0,1,NÃO,2012,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
299,45585,45585,45585,45585,45585,ACIDENTE,-22.9477777778,-51.3208333333,BELA VISTA DO PARAÍSO,PR,BRASIL,****,08/02/2012,21:35:00,SIM,FINALIZADA,A-548/CENIPA/2015,SIM,2016-07-07,0,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,ATENÇÃO,ESQUECIMENTO DO PILOTO,INDISCIPLINA DE VOO,INFLUÊNCIA DO MEIO AMBIENTE,PERCEPÇÃO,PLANEJAMENTO DE VOO",7,3,4,0,0,0
300,45587,45587,45587,45587,45587,ACIDENTE,-13.755,-46.1616666667,CORRENTINA,BA,BRASIL,****,05/02/2012,20:27:00,SIM,FINALIZADA,A-580/CENIPA/2014,SIM,2014-08-15,0,1,NÃO,2012,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
301,45588,45588,45588,45588,45588,ACIDENTE,-21.5633333333,-43.8183333333,RIO DE JANEIRO,RJ,BRASIL,****,07/02/2012,20:56:00,SIM,FINALIZADA,A-009/CENIPA/2013,SIM,2013-12-12,4,1,NÃO,2012,CONDIÇÕES METEOROLÓGICAS ADVERSAS,1,0,0,0,1,0
302,45596,45596,45596,45596,45596,ACIDENTE,-7.8144444444,-43.7452777778,ELISEU MARTINS,PI,BRASIL,****,06/03/2012,12:30:00,SIM,FINALIZADA,A-040/CENIPA/2013,SIM,2013-11-30,2,1,NÃO,2012,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",7,1,5,0,1,0
303,45597,45597,45597,45597,45597,ACIDENTE,-20.6058333333,-54.5966666667,CAMPO GRANDE,MS,BRASIL,SBCG,12/03/2012,14:38:00,SIM,FINALIZADA,A-016/CENIPA/2013,SIM,2013-07-10,2,1,SIM,2012,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,INSTRUÇÃO,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",5,0,4,0,1,0
304,45599,45599,45599,45599,45599,INCIDENTE GRAVE,-22.9791666667,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,27/02/2012,19:15:00,SIM,FINALIZADA,IG-087/CENIPA/2013,SIM,2014-10-14,0,1,NÃO,2012,"JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
305,45618,45618,45618,45618,45618,ACIDENTE,-26.7216666667,-48.9272222222,LUIZ ALVES,SC,BRASIL,****,12/03/2012,17:00:00,SIM,FINALIZADA,A-175/CENIPA/2013,SIM,2014-08-15,1,1,NÃO,2012,"PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
306,45731,45731,45731,45731,45731,ACIDENTE,,,PALMAS,TO,BRASIL,****,31/03/2012,19:21:00,SIM,FINALIZADA,A-098/CENIPA/2013,SIM,2014-10-14,0,1,NÃO,2012,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
307,45734,45734,45734,45734,45734,ACIDENTE,-19.1416666667,-45.9875,TIROS,MG,BRASIL,****,06/04/2012,13:37:00,SIM,FINALIZADA,A-534/CENIPA/2014,SIM,2014-08-15,0,1,NÃO,2012,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
308,45747,45747,45747,45747,45747,ACIDENTE,-20.5055555556,-54.3608333333,CAMPO GRANDE,MS,BRASIL,SSKG,13/04/2012,20:30:00,SIM,FINALIZADA,A-102/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2012,"ESQUECIMENTO DO PILOTO,POUCA EXPERIÊNCIA DO PILOTO",2,0,2,0,0,0
309,45748,45748,45748,45748,45748,ACIDENTE,-3.7758333333,-38.5322222222,FORTALEZA,CE,BRASIL,SBFZ,16/04/2012,22:50:00,SIM,FINALIZADA,A-104/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2012,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
310,45749,45749,45749,45749,45749,ACIDENTE,-22.7916666667,-45.2044444444,GUARATINGUETÁ,SP,BRASIL,SBGW,15/04/2012,20:45:00,SIM,FINALIZADA,A-103/CENIPA/2013,SIM,2014-07-21,0,1,NÃO,2012,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
311,45751,45751,45751,45751,45751,ACIDENTE,-24.1647222222,-46.7855555556,ITANHAÉM,SP,BRASIL,****,14/04/2012,15:30:00,SIM,FINALIZADA,A-017/CENIPA/2013,SIM,2013-07-16,2,1,SIM,2012,"APLICAÇÃO DE COMANDOS,OUTRO FATOR",2,0,1,0,0,1
312,45752,45752,45752,45752,45752,INCIDENTE GRAVE,-22.9791666667,-46.5375,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,11/04/2012,12:00:00,SIM,FINALIZADA,IG-101/CENIPA/2013,SIM,2014-11-24,4,1,SIM,2012,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,INSTRUÇÃO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
313,45753,45753,45753,45753,45753,INCIDENTE GRAVE,-22.2975,-46.3905555556,OURO FINO,MG,BRASIL,SNOF,02/04/2012,16:30:00,SIM,FINALIZADA,IG-556/CENIPA/2014,SIM,2014-06-17,0,1,SIM,2012,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
314,45755,45755,45755,45755,45755,INCIDENTE GRAVE,-8.2844444444,-36.0108333333,CARUARU,PE,BRASIL,SNRU,04/04/2012,10:45:00,SIM,FINALIZADA,IG-100/CENIPA/2013,SIM,2014-10-20,0,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,JULGAMENTO DE PILOTAGEM",3,0,3,0,0,0
315,45756,45756,45756,45756,45756,INCIDENTE GRAVE,***,***,SÃO FÉLIX DO XINGU,PA,BRASIL,****,03/04/2012,14:25:00,SIM,FINALIZADA,IG-588/CENIPA/2018,SIM,2019-04-08,1,1,NÃO,2012,"COORDENAÇÃO DE CABINE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",6,2,4,0,0,0
316,45757,45757,45757,45757,45757,ACIDENTE,-23.1880555556,-46.9411111111,JUNDIAÍ,SP,BRASIL,SBJD,20/04/2012,20:20:00,SIM,FINALIZADA,A-050/CENIPA/2014,SIM,2014-08-15,2,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,OUTRO FATOR,POUCA EXPERIÊNCIA DO PILOTO",4,0,3,0,0,1
317,45759,45759,45759,45759,45759,ACIDENTE,-0.0075,-51.1336111111,MACAPÁ,AP,BRASIL,****,20/04/2012,08:55:00,SIM,FINALIZADA,A-605/CENIPA/2014,SIM,2016-08-26,2,1,NÃO,2012,"ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CONHECIMENTO DE NORMAS (ATS),DESORIENTAÇÃO,FABRICAÇÃO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",13,5,6,1,1,0
318,45785,45785,45785,45785,45785,INCIDENTE,-4.5777777778,-65.3327777778,COARI,AM,BRASIL,****,29/03/2012,15:20:00,SIM,FINALIZADA,I-535/CENIPA/2014,SIM,2014-06-12,3,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,FABRICAÇÃO",2,0,1,1,0,0
319,45799,45799,45799,45799,45799,ACIDENTE,-29.3647222222,-50.8272222222,SÃO SEBASTIÃO DO PASSÉ,BA,BRASIL,****,27/04/2012,12:40:00,SIM,FINALIZADA,A-107/CENIPA/2013,SIM,2014-08-15,1,1,NÃO,2012,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
320,45819,45819,45819,45819,45819,ACIDENTE,-16.4405555556,-52.0041666667,PIRANHAS,GO,BRASIL,****,08/05/2012,19:30:00,SIM,FINALIZADA,A-061CENIPA2013,SIM,2016-03-04,2,1,NÃO,2012,"APLICAÇÃO DE COMANDOS,ATITUDE,CULTURA ORGANIZACIONAL,FABRICAÇÃO,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PROCESSO DECISÓRIO",10,6,3,1,0,0
321,45820,45820,45820,45820,45820,ACIDENTE,-24.0330555556,-46.28,GUARUJÁ,SP,BRASIL,****,26/04/2012,17:26:00,SIM,FINALIZADA,A-507/CENIPA/2015,SIM,2015-09-14,3,1,NÃO,2012,"ATENÇÃO,ATITUDE,COMUNICAÇÃO,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,ESTADO EMOCIONAL,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",14,9,4,0,1,0
322,45821,45821,45821,45821,45821,ACIDENTE,-23.5075,-46.6344444444,LENÇÓIS PAULISTA,SP,BRASIL,****,01/05/2012,17:15:00,SIM,FINALIZADA,A-172/CENIPA/2013,SIM,2013-12-30,2,1,NÃO,2012,"INDISCIPLINA DE VOO,PLANEJAMENTO DE VOO",2,0,2,0,0,0
